Parcel Number,Survey Date,Condition
129-09-004,3/18/2014,0
129-09-005,3/18/2014,0
129-09-006,3/18/2014,0
129-09-007,3/18/2014,0
129-09-008,3/18/2014,0
129-09-009,3/18/2014,0
129-09-010,3/18/2014,0
129-09-011,3/18/2014,0
129-09-012,3/18/2014,0
129-09-013,3/18/2014,0
129-09-014,3/18/2014,0
129-09-015,3/18/2014,0
129-09-016,3/18/2014,0
129-09-017,3/18/2014,0
129-09-018,3/18/2014,0
129-09-019,3/18/2014,0
129-09-020,3/18/2014,0
129-09-021,3/18/2014,0
129-09-022,3/18/2014,0
129-09-023,3/18/2014,0
129-09-024,3/18/2014,0
129-09-025,3/18/2014,0
129-09-026,3/18/2014,0
129-09-028,3/18/2014,0
129-09-029,3/18/2014,0
129-09-030,3/18/2014,0
129-09-031,3/18/2014,0
129-09-032,3/18/2014,0
129-09-033,3/18/2014,0
129-09-034,3/18/2014,0
129-09-035,3/18/2014,0
129-09-036,3/18/2014,0
129-09-037,3/18/2014,0
129-09-038,3/18/2014,0
129-09-040,3/18/2014,0
129-09-041,3/18/2014,0
129-09-044,3/18/2014,0
129-09-045,3/18/2014,0
129-09-046,3/18/2014,0
129-09-047,3/18/2014,0
129-09-048,3/18/2014,0
129-09-049,3/18/2014,0
129-09-050,3/18/2014,0
129-09-051,3/18/2014,0
129-09-052,3/18/2014,0
129-09-053,3/18/2014,0
129-09-054,3/18/2014,0
129-09-055,3/18/2014,0
129-09-056,3/18/2014,0
129-09-057,3/18/2014,0
129-09-058,3/18/2014,0
129-09-059,3/18/2014,0
129-09-060,3/18/2014,0
129-09-061,3/18/2014,0
129-09-062,3/18/2014,0
129-09-065,3/18/2014,0
129-09-066,3/18/2014,0
129-09-067,3/18/2014,0
129-09-068,3/18/2014,0
129-09-069,3/18/2014,0
129-09-070,3/18/2014,0
129-09-072,3/18/2014,0
129-09-073,3/18/2014,0
129-09-074,3/18/2014,0
129-09-075,3/18/2014,0
129-09-076,3/18/2014,0
129-09-077,3/18/2014,0
129-09-078,3/18/2014,0
129-09-079,3/18/2014,0
129-09-080,3/18/2014,0
129-09-081,3/18/2014,0
129-09-082,3/18/2014,0
129-09-083,3/18/2014,0
129-09-084,3/18/2014,0
129-09-085,3/18/2014,0
129-09-086,3/18/2014,0
129-09-087,3/18/2014,0
129-09-088,3/18/2014,0
129-09-089,3/18/2014,0
129-09-090,3/18/2014,0
129-09-091,3/18/2014,0
129-09-093,3/18/2014,0
129-09-094,3/18/2014,0
129-09-095,3/18/2014,0
129-09-096,3/18/2014,0
129-09-097,3/18/2014,0
129-09-098,3/18/2014,0
129-09-099,3/18/2014,0
129-09-100,3/18/2014,0
129-09-101,3/18/2014,0
129-09-103,3/18/2014,0
129-09-104,3/18/2014,0
129-09-105,3/18/2014,0
129-09-106,3/18/2014,0
129-09-107,3/18/2014,0
129-09-108,3/18/2014,0
129-09-110,3/18/2014,0
129-09-111,3/18/2014,0
129-09-112,3/18/2014,0
129-09-114,3/18/2014,0
129-09-115,3/18/2014,0
129-09-116,3/18/2014,0
129-09-118,3/18/2014,0
129-09-119,3/18/2014,0
129-09-120,3/18/2014,0
129-09-122,3/18/2014,0
129-09-124,3/18/2014,0
129-09-127,3/18/2014,0
129-09-128,3/18/2014,0
129-09-130,3/18/2014,0
129-09-131,3/18/2014,0
129-09-132,3/18/2014,0
129-09-133,3/18/2014,0
129-09-134,3/18/2014,0
129-09-136,3/18/2014,0
129-09-137,3/18/2014,0
129-09-139,3/18/2014,0
129-09-140,3/18/2014,0
129-09-141,3/18/2014,0
129-09-142,3/18/2014,0
129-09-144,3/18/2014,0
129-09-145,3/18/2014,0
129-09-147,3/18/2014,0
129-09-148,3/18/2014,0
129-09-150,3/18/2014,0
129-09-151,3/18/2014,0
129-09-152,3/18/2014,0
129-09-153,3/18/2014,0
129-09-154,3/18/2014,0
129-09-156,3/18/2014,0
129-09-157,3/18/2014,0
129-09-158,3/18/2014,0
129-09-159,3/18/2014,0
129-09-161,3/18/2014,0
129-09-162,3/18/2014,0
129-09-163,3/18/2014,0
129-09-164,3/18/2014,0
129-09-165,3/18/2014,0
129-09-167,3/18/2014,0
129-09-168,3/18/2014,0
129-09-169,3/18/2014,0
129-09-171,3/18/2014,0
129-10-003,3/18/2014,0
129-10-004,3/18/2014,0
129-10-007,3/18/2014,0
129-10-009,3/18/2014,0
129-10-010,3/18/2014,0
129-10-011,3/18/2014,0
129-10-012,3/18/2014,0
129-10-013,3/18/2014,0
129-10-014,3/18/2014,0
129-10-015,3/18/2014,0
129-10-016,3/18/2014,0
129-10-017,3/18/2014,0
129-10-018,3/18/2014,0
129-10-019,3/18/2014,0
129-10-021,3/18/2014,0
129-10-022,3/18/2014,0
129-10-023,3/18/2014,0
129-10-024,3/18/2014,0
129-10-025,3/18/2014,0
129-10-026,3/18/2014,0
129-10-027,3/18/2014,0
129-10-028,3/18/2014,0
129-10-029,3/18/2014,0
129-10-030,3/18/2014,0
129-10-031,3/18/2014,0
129-10-032,3/18/2014,0
129-10-033,3/18/2014,0
129-10-034,3/18/2014,0
129-10-035,3/18/2014,0
129-10-036,3/18/2014,0
129-10-037,3/18/2014,0
129-10-039,3/18/2014,0
129-10-040,3/18/2014,0
129-10-041,3/18/2014,0
129-10-042,3/18/2014,0
129-10-043,3/18/2014,0
129-10-044,3/18/2014,0
129-10-045,3/18/2014,0
129-10-046,3/18/2014,0
129-10-047,3/18/2014,0
129-10-048,3/18/2014,0
129-10-049,3/18/2014,0
129-10-050,3/18/2014,0
129-10-051,3/18/2014,0
129-10-052,3/18/2014,0
129-10-053,3/18/2014,0
129-10-054,3/18/2014,0
129-10-055,3/18/2014,0
129-10-056,3/18/2014,0
129-10-057,3/18/2014,0
129-10-058,3/18/2014,0
129-11-001,3/18/2014,0
129-11-003,3/18/2014,0
129-11-004,3/18/2014,0
129-11-006,3/18/2014,0
129-11-007,3/18/2014,0
129-11-008,3/18/2014,0
129-11-009,3/18/2014,0
129-11-010,3/18/2014,0
129-11-011,3/18/2014,0
129-11-012,3/18/2014,0
129-11-013,3/18/2014,0
129-11-014,3/18/2014,0
129-11-015,3/18/2014,0
129-11-017,3/18/2014,0
129-11-020,3/18/2014,0
129-11-021,3/18/2014,0
129-11-023,3/18/2014,0
129-11-024,3/18/2014,0
129-11-034,3/18/2014,0
129-11-035,3/18/2014,0
129-11-036,3/18/2014,0
129-11-037,3/18/2014,0
129-11-038,3/18/2014,0
129-11-039,3/18/2014,0
129-11-040,3/18/2014,0
129-11-041,3/18/2014,0
129-11-042,3/18/2014,0
129-11-043,3/18/2014,0
129-11-045,3/18/2014,0
129-11-046,3/18/2014,0
129-11-047,3/18/2014,0
129-11-048,3/18/2014,0
129-11-049,3/18/2014,0
129-11-050,3/18/2014,0
129-11-051,3/18/2014,0
129-11-052,3/18/2014,0
129-11-053,3/18/2014,0
129-11-054,3/18/2014,0
129-11-055,3/18/2014,0
129-11-056,3/18/2014,0
129-11-057,3/18/2014,0
129-11-058,3/18/2014,0
129-11-059,3/18/2014,0
129-11-060,3/18/2014,0
129-11-061,3/18/2014,0
129-11-062,3/18/2014,0
129-11-063,3/18/2014,0
129-11-064,3/18/2014,0
129-11-065,3/18/2014,0
129-11-066,3/18/2014,0
129-11-067,3/18/2014,0
129-11-068,3/18/2014,0
129-11-069,3/18/2014,0
129-11-070,3/18/2014,0
129-11-071,3/18/2014,0
129-11-072,3/18/2014,0
129-11-073,3/18/2014,0
129-11-074,3/18/2014,0
129-11-075,3/18/2014,0
129-11-076,3/18/2014,0
129-11-077,3/18/2014,0
129-11-078,3/18/2014,0
129-11-079,3/18/2014,0
129-11-081,3/18/2014,0
129-11-083,3/18/2014,0
129-11-084,3/18/2014,0
129-11-085,3/18/2014,0
129-11-086,3/18/2014,0
129-11-087,3/18/2014,0
129-11-088,3/18/2014,0
129-11-089,3/18/2014,0
129-11-090,3/18/2014,0
129-11-091,3/18/2014,0
129-11-092,3/18/2014,0
129-11-093,3/18/2014,0
129-11-094,3/18/2014,0
129-11-095,3/18/2014,0
129-11-096,3/18/2014,0
129-11-097,3/18/2014,0
129-11-098,3/18/2014,0
129-11-099,3/18/2014,0
129-11-100,3/18/2014,0
129-11-102,3/18/2014,0
129-11-105,3/18/2014,0
129-11-106,3/18/2014,0
129-11-107,3/18/2014,0
129-11-108,3/18/2014,0
129-11-109,3/18/2014,0
129-11-110,3/18/2014,0
129-11-111,3/18/2014,0
129-11-112,3/18/2014,0
129-11-113,3/18/2014,0
129-11-114,3/18/2014,0
129-11-115,3/18/2014,0
129-11-116,3/18/2014,0
129-11-117,3/18/2014,0
129-11-118,3/18/2014,0
129-11-119,3/18/2014,0
129-11-120,3/18/2014,0
129-11-121,3/18/2014,0
129-11-122,3/18/2014,0
129-11-123,3/18/2014,0
129-11-124,3/18/2014,0
129-11-125,3/18/2014,0
129-11-128,3/18/2014,0
129-12-015,3/18/2014,0
129-12-016,3/18/2014,0
129-12-017,3/18/2014,0
129-12-018,3/18/2014,0
129-12-019,3/18/2014,0
129-12-020,3/18/2014,0
129-12-021,3/18/2014,0
129-12-022,3/18/2014,0
129-12-023,3/18/2014,0
129-12-024,3/18/2014,0
129-12-025,3/18/2014,0
129-12-026,3/18/2014,0
129-12-027,3/18/2014,0
129-12-028,3/18/2014,0
129-13-001,3/18/2014,0
129-13-002,3/18/2014,0
129-13-003,3/18/2014,0
129-13-004,3/18/2014,0
129-13-005,3/18/2014,0
129-13-006,3/18/2014,0
129-13-007,3/18/2014,0
129-13-008,3/18/2014,0
129-13-009,3/18/2014,0
129-13-010,3/18/2014,0
129-13-011,3/18/2014,0
129-13-012,3/18/2014,0
129-13-013,3/18/2014,0
129-13-014,3/18/2014,0
129-13-015,3/18/2014,0
129-13-016,3/18/2014,0
129-13-017,3/18/2014,0
129-13-018,3/18/2014,0
129-13-019,3/18/2014,0
129-13-035,3/18/2014,0
129-13-036,3/18/2014,0
129-13-037,3/18/2014,0
129-13-038,3/18/2014,0
129-13-039,3/18/2014,0
129-13-040,3/18/2014,0
129-13-041,3/18/2014,0
129-13-042,3/18/2014,0
129-13-043,3/18/2014,0
129-13-044,3/18/2014,0
129-13-045,3/18/2014,0
129-13-046,3/18/2014,0
129-13-047,3/18/2014,0
129-13-048,3/18/2014,0
129-13-049,3/18/2014,0
129-13-050,3/18/2014,0
129-13-051,3/18/2014,0
129-13-052,3/18/2014,0
129-13-053,3/18/2014,0
129-13-054,3/18/2014,0
129-13-055,3/18/2014,0
129-13-056,3/18/2014,0
129-13-057,3/18/2014,0
129-13-058,3/18/2014,0
129-13-059,3/18/2014,0
129-13-060,3/18/2014,0
129-13-061,3/18/2014,0
129-13-062,3/18/2014,0
129-13-063,3/18/2014,0
129-13-064,3/18/2014,0
129-13-065,3/18/2014,0
129-13-066,3/18/2014,0
129-13-067,3/18/2014,0
129-13-068,3/18/2014,0
129-13-069,3/18/2014,0
129-13-070,3/18/2014,0
129-13-071,3/18/2014,0
129-13-072,3/18/2014,0
129-13-073,3/18/2014,0
129-13-074,3/18/2014,0
129-13-075,3/18/2014,0
129-13-076,3/18/2014,0
129-13-077,3/18/2014,0
129-13-078,3/18/2014,0
129-13-079,3/18/2014,0
129-13-080,3/18/2014,0
129-13-083,3/18/2014,0
129-13-084,3/18/2014,0
129-13-085,3/18/2014,0
129-13-086,3/18/2014,0
129-13-087,3/18/2014,0
129-13-088,3/18/2014,0
129-13-089,3/18/2014,0
129-13-090,3/18/2014,0
129-13-091,3/18/2014,0
129-13-092,3/18/2014,0
129-13-093,3/18/2014,0
129-13-094,3/18/2014,0
129-13-095,3/18/2014,0
129-13-096,3/18/2014,0
129-13-097,3/18/2014,0
129-13-098,3/18/2014,0
129-13-099,3/18/2014,0
129-13-100,3/18/2014,0
129-13-101,3/18/2014,0
129-13-102,3/18/2014,0
129-13-103,3/18/2014,0
129-13-104,3/18/2014,0
129-13-105,3/18/2014,0
129-14-093,3/18/2014,0
129-14-094,3/18/2014,0
129-14-095,3/18/2014,0
129-14-096,3/18/2014,0
129-14-097,3/18/2014,0
129-14-098,3/18/2014,0
129-14-100,3/18/2014,0
129-14-101,3/18/2014,0
129-14-102,3/18/2014,0
129-14-103,3/18/2014,0
129-14-104,3/18/2014,0
129-14-107,3/18/2014,0
129-14-108,3/18/2014,0
129-14-110,3/18/2014,0
129-14-112,3/18/2014,0
129-14-113,3/18/2014,0
129-14-114,3/18/2014,0
129-14-115,3/18/2014,0
129-14-116,3/18/2014,0
129-14-117,3/18/2014,0
129-14-118,3/18/2014,0
129-14-120,3/18/2014,0
129-14-122,3/18/2014,0
129-14-124,3/18/2014,0
129-14-125,3/18/2014,0
129-14-126,3/18/2014,0
129-14-127,3/18/2014,0
129-14-128,3/18/2014,0
121-32-098,3/18/2014,0
121-32-100,3/18/2014,0
121-32-101,3/18/2014,0
121-32-103,3/18/2014,0
121-32-104,3/18/2014,0
121-32-105,3/18/2014,0
121-32-106,3/18/2014,0
121-32-107,3/18/2014,0
121-32-110,3/18/2014,0
121-32-111,3/18/2014,0
121-32-112,3/18/2014,0
121-32-114,3/18/2014,0
121-32-115,3/18/2014,0
121-32-118,3/18/2014,0
121-32-119,3/18/2014,0
121-32-123,3/18/2014,0
121-32-124,3/18/2014,0
121-32-128,3/18/2014,0
121-32-131,3/18/2014,0
121-33-001,3/18/2014,0
121-33-004,3/18/2014,0
121-33-006,3/18/2014,0
121-33-007,3/18/2014,0
121-33-008,3/18/2014,0
121-33-009,3/18/2014,0
121-33-010,3/18/2014,0
121-33-011,3/18/2014,0
121-33-012,3/18/2014,0
121-33-013,3/18/2014,0
121-33-015,3/18/2014,0
121-33-016,3/18/2014,0
121-33-017,3/18/2014,0
121-33-019,3/18/2014,0
121-33-021,3/18/2014,0
121-33-024,3/18/2014,0
121-33-026,3/18/2014,0
121-33-027,3/18/2014,0
121-33-028,3/18/2014,0
121-33-029,3/18/2014,0
121-33-030,3/18/2014,0
121-33-031,3/18/2014,0
121-33-032,3/18/2014,0
121-33-035,3/18/2014,0
121-33-036,3/18/2014,0
121-34-001,3/18/2014,0
121-34-002,3/18/2014,0
121-34-004,3/18/2014,0
121-34-008,3/18/2014,0
121-34-009,3/18/2014,0
121-34-012,3/18/2014,0
121-34-013,3/18/2014,0
121-34-016,3/18/2014,0
121-34-017,3/18/2014,0
121-34-019,3/18/2014,0
121-34-020,3/18/2014,0
121-34-021,3/18/2014,0
121-34-022,3/18/2014,0
121-34-088,3/18/2014,0
121-34-090,3/18/2014,0
121-34-092,3/18/2014,0
121-34-093,3/18/2014,0
121-34-094,3/18/2014,0
121-34-096,3/18/2014,0
121-34-097,3/18/2014,0
121-34-100,3/18/2014,0
121-34-101,3/18/2014,0
121-34-104,3/18/2014,0
121-31-003,3/18/2014,0
121-31-016,3/18/2014,0
121-31-019,3/18/2014,0
121-31-020,3/18/2014,0
121-32-005,3/18/2014,0
121-32-011,3/18/2014,0
121-32-019,3/18/2014,0
121-32-022,3/18/2014,0
121-32-027,3/18/2014,0
121-32-030,3/18/2014,0
121-32-031,3/18/2014,0
121-32-032,3/18/2014,0
121-32-039,3/18/2014,0
121-32-041,3/18/2014,0
121-32-042,3/18/2014,0
121-32-043,3/18/2014,0
121-32-044,3/18/2014,0
121-32-051,3/18/2014,0
121-32-053,3/18/2014,0
121-32-054,3/18/2014,0
121-32-055,3/18/2014,0
121-32-059,3/18/2014,0
121-32-064,3/18/2014,0
121-32-067,3/18/2014,0
121-32-068,3/18/2014,0
121-32-070,3/18/2014,0
121-32-071,3/18/2014,0
121-32-072,3/18/2014,0
121-32-073,3/18/2014,0
121-32-074,3/18/2014,0
121-32-075,3/18/2014,0
121-32-076,3/18/2014,0
121-32-079,3/18/2014,0
121-32-080,3/18/2014,0
121-32-081,3/18/2014,0
121-32-083,3/18/2014,0
121-32-084,3/18/2014,0
121-32-085,3/18/2014,0
121-32-086,3/18/2014,0
121-32-087,3/18/2014,0
121-32-090,3/18/2014,0
121-32-091,3/18/2014,0
121-32-092,3/18/2014,0
121-32-093,3/18/2014,0
121-32-094,3/18/2014,0
121-32-095,3/18/2014,0
121-32-129,3/18/2014,0
121-32-130,3/18/2014,0
121-32-132,3/18/2014,0
121-33-037,3/18/2014,0
121-33-038,3/18/2014,0
121-33-039,3/18/2014,0
121-33-041,3/18/2014,0
121-33-042,3/18/2014,0
121-33-043,3/18/2014,0
121-33-044,3/18/2014,0
121-33-046,3/18/2014,0
121-33-047,3/18/2014,0
121-33-048,3/18/2014,0
121-33-050,3/18/2014,0
121-33-051,3/18/2014,0
121-33-052,3/18/2014,0
121-33-053,3/18/2014,0
121-33-055,3/18/2014,0
121-33-057,3/18/2014,0
121-33-058,3/18/2014,0
121-33-059,3/18/2014,0
121-33-063,3/18/2014,0
121-33-065,3/18/2014,0
121-33-066,3/18/2014,0
121-33-067,3/18/2014,0
121-33-068,3/18/2014,0
121-33-069,3/18/2014,0
121-33-070,3/18/2014,0
121-33-075,3/18/2014,0
121-33-084,3/18/2014,0
121-33-086,3/18/2014,0
121-33-087,3/18/2014,0
121-33-090,3/18/2014,0
121-33-092,3/18/2014,0
121-33-098,3/18/2014,0
121-33-101,3/18/2014,0
121-33-105,3/18/2014,0
121-33-111,3/18/2014,0
121-33-112,3/18/2014,0
121-33-118,3/18/2014,0
121-33-152,3/18/2014,0
121-33-153,3/18/2014,0
121-33-156,3/18/2014,0
121-34-023,3/18/2014,0
121-34-025,3/18/2014,0
121-34-036,3/18/2014,0
121-34-039,3/18/2014,0
121-34-046,3/18/2014,0
121-34-052,3/18/2014,0
121-34-053,3/18/2014,0
121-34-054,3/18/2014,0
121-34-055,3/18/2014,0
121-34-056,3/18/2014,0
121-34-057,3/18/2014,0
121-34-059,3/18/2014,0
121-34-060,3/18/2014,0
121-34-061,3/18/2014,0
121-34-062,3/18/2014,0
121-34-063,3/18/2014,0
121-34-064,3/18/2014,0
121-34-065,3/18/2014,0
121-34-070,3/18/2014,0
121-34-071,3/18/2014,0
121-34-073,3/18/2014,0
121-34-074,3/18/2014,0
121-34-075,3/18/2014,0
121-34-077,3/18/2014,0
121-34-078,3/18/2014,0
121-34-079,3/18/2014,0
121-34-080,3/18/2014,0
121-34-081,3/18/2014,0
121-34-082,3/18/2014,0
121-34-083,3/18/2014,0
121-34-084,3/18/2014,0
121-34-085,3/18/2014,0
121-34-086,3/18/2014,0
121-34-087,3/18/2014,0
128-03-003,3/18/2014,0
128-03-009,3/18/2014,0
128-03-012,3/18/2014,0
128-03-015,3/18/2014,0
128-04-003,3/18/2014,0
128-04-005,3/18/2014,0
128-04-007,3/18/2014,0
128-04-009,3/18/2014,0
128-04-010,3/18/2014,0
128-04-011,3/18/2014,0
128-04-012,3/18/2014,0
128-04-013,3/18/2014,0
128-04-033,3/18/2014,0
128-04-034,3/18/2014,0
128-04-035,3/18/2014,0
128-04-036,3/18/2014,0
128-04-037,3/18/2014,0
128-04-092,3/18/2014,0
128-04-093,3/18/2014,0
128-06-065,3/18/2014,0
128-07-051,3/18/2014,0
128-07-052,3/18/2014,0
128-07-058,3/18/2014,0
128-07-059,3/18/2014,0
128-07-060,3/18/2014,0
128-07-063,3/18/2014,0
128-07-065,3/18/2014,0
128-08-002,3/18/2014,0
128-08-012,3/18/2014,0
128-09-001,3/18/2014,0
128-09-002,3/18/2014,0
128-09-003,3/18/2014,0
128-09-004,3/18/2014,0
128-09-005,3/18/2014,0
128-09-006,3/18/2014,0
128-09-007,3/18/2014,0
128-09-008,3/18/2014,0
128-09-009,3/18/2014,0
128-09-010,3/18/2014,0
128-09-011,3/18/2014,0
128-09-012,3/18/2014,0
128-09-013,3/18/2014,0
128-09-014,3/18/2014,0
128-09-016,3/18/2014,0
128-09-017,3/18/2014,0
128-09-018,3/18/2014,0
128-09-019,3/18/2014,0
128-09-020,3/18/2014,0
128-09-022,3/18/2014,0
128-09-031,3/18/2014,0
128-09-032,3/18/2014,0
128-09-034,3/18/2014,0
128-09-035,3/18/2014,0
128-09-037,3/18/2014,0
128-09-038,3/18/2014,0
128-09-039,3/18/2014,0
128-09-041,3/18/2014,0
128-09-042,3/18/2014,0
128-09-043,3/18/2014,0
128-09-045,3/18/2014,0
128-09-046,3/18/2014,0
128-09-048,3/18/2014,0
128-09-049,3/18/2014,0
128-09-050,3/18/2014,0
128-09-051,3/18/2014,0
129-10-059,3/18/2014,0
128-03-005,3/18/2014,0
128-04-999,3/18/2014,0
129-05-028,3/18/2014,0
129-08-009,3/18/2014,0
129-05-027,3/18/2014,0
129-05-048,3/18/2014,0
129-08-005,3/18/2014,0
129-08-007,3/18/2014,0
129-08-011,3/18/2014,0
129-10-006,3/18/2014,0
129-11-129,3/18/2014,0
121-33-154,3/18/2014,0
121-33-155,3/18/2014,0
128-07-066,3/18/2014,0
128-07-068,3/18/2014,0
128-08-010,3/18/2014,0
128-09-033,3/18/2014,0
121-31-005,3/18/2014,0
121-33-129,3/18/2014,0
121-33-134,3/18/2014,0
129-03-028,3/18/2014,0
129-03-029,3/18/2014,0
129-03-030,3/18/2014,0
129-03-031,3/18/2014,0
129-03-032,3/18/2014,0
129-03-033,3/18/2014,0
129-03-035,3/18/2014,0
129-03-036,3/18/2014,0
129-03-037,3/18/2014,0
129-03-038,3/18/2014,0
129-03-039,3/18/2014,0
129-03-040,3/18/2014,0
129-03-041,3/18/2014,0
129-03-019,3/18/2014,0
129-03-027,3/18/2014,0
129-03-043,3/18/2014,0
129-04-010,3/18/2014,0
129-05-045,3/18/2014,0
129-06-082,3/18/2014,0
129-08-015,3/18/2014,0
129-08-093,3/18/2014,0
129-09-042,3/18/2014,0
129-09-043,3/18/2014,0
129-09-071,3/18/2014,0
